SECONDS;PID;VALUE;UNITS;
73820.146182;Fuel Rail Pressure;4020;kPa;
73820.874182;Fuel Rail Pressure;3990;kPa;
73821.552182;Fuel Rail Pressure;4070;kPa;
73822.170182;Fuel Rail Pressure;4030;kPa;
73822.878182;Fuel Rail Pressure;4090;kPa;
73823.486182;Fuel Rail Pressure;4080;kPa;
73824.244182;Fuel Rail Pressure;4060;kPa;
73824.851182;Fuel Rail Pressure;4040;kPa;
73825.478182;Fuel Rail Pressure;4070;kPa;
73826.025182;Fuel Rail Pressure;4020;kPa;
73826.512182;Fuel Rail Pressure;4080;kPa;
73827.210182;Fuel Rail Pressure;3990;kPa;
73827.847182;Fuel Rail Pressure;4040;kPa;
73828.484182;Fuel Rail Pressure;3960;kPa;
73829.213182;Fuel Rail Pressure;3990;kPa;
73829.852182;Fuel Rail Pressure;4040;kPa;
73830.439182;Fuel Rail Pressure;3990;kPa;
73831.640182;Fuel Rail Pressure;3990;kPa;
73832.670182;Fuel Rail Pressure;4010;kPa;
73833.328182;Fuel Rail Pressure;3990;kPa;
73833.906182;Fuel Rail Pressure;4020;kPa;
73834.565182;Fuel Rail Pressure;3990;kPa;
73835.091182;Fuel Rail Pressure;3980;kPa;
73835.720182;Fuel Rail Pressure;4070;kPa;
73836.277182;Fuel Rail Pressure;3930;kPa;
73836.875182;Fuel Rail Pressure;4020;kPa;
73837.471182;Fuel Rail Pressure;4050;kPa;
73838.068182;Fuel Rail Pressure;3960;kPa;
73838.645182;Fuel Rail Pressure;4050;kPa;
73839.374182;Fuel Rail Pressure;4030;kPa;
73839.990182;Fuel Rail Pressure;4020;kPa;
73840.598182;Fuel Rail Pressure;4000;kPa;
73841.186182;Fuel Rail Pressure;3950;kPa;
73841.783182;Fuel Rail Pressure;4000;kPa;
73842.531182;Fuel Rail Pressure;4040;kPa;
73843.052182;Fuel Rail Pressure;4030;kPa;
73845.622182;Fuel Rail Pressure;4040;kPa;
73847.069182;Fuel Rail Pressure;4060;kPa;
73847.647182;Fuel Rail Pressure;4060;kPa;
73848.325182;Fuel Rail Pressure;4040;kPa;
73848.932182;Fuel Rail Pressure;4040;kPa;
73849.620182;Fuel Rail Pressure;3970;kPa;
73850.207182;Fuel Rail Pressure;3990;kPa;
73850.824182;Fuel Rail Pressure;4090;kPa;
73851.503182;Fuel Rail Pressure;4040;kPa;
73852.171182;Fuel Rail Pressure;4030;kPa;
73852.748182;Fuel Rail Pressure;4000;kPa;
73853.446182;Fuel Rail Pressure;4070;kPa;
73854.042182;Fuel Rail Pressure;3960;kPa;
73854.800182;Fuel Rail Pressure;3980;kPa;
73855.458182;Fuel Rail Pressure;4020;kPa;
73856.106182;Fuel Rail Pressure;4020;kPa;
73857.548182;Fuel Rail Pressure;3960;kPa;
73858.468182;Fuel Rail Pressure;4060;kPa;
73859.095182;Fuel Rail Pressure;4030;kPa;
73859.682182;Fuel Rail Pressure;4070;kPa;
73860.308182;Fuel Rail Pressure;3990;kPa;
73860.905182;Fuel Rail Pressure;4080;kPa;
73861.553182;Fuel Rail Pressure;4070;kPa;
73862.190182;Fuel Rail Pressure;4010;kPa;
73862.787182;Fuel Rail Pressure;4050;kPa;
73863.475182;Fuel Rail Pressure;4070;kPa;
73863.972182;Fuel Rail Pressure;4070;kPa;
73864.529182;Fuel Rail Pressure;4050;kPa;
73865.297182;Fuel Rail Pressure;4050;kPa;
73865.904182;Fuel Rail Pressure;4060;kPa;
73866.552182;Fuel Rail Pressure;4020;kPa;
73867.220182;Fuel Rail Pressure;4020;kPa;
73867.778182;Fuel Rail Pressure;4030;kPa;
73868.446182;Fuel Rail Pressure;4050;kPa;
73869.115182;Fuel Rail Pressure;4060;kPa;
73869.773182;Fuel Rail Pressure;4070;kPa;
73870.390182;Fuel Rail Pressure;4040;kPa;
73870.987182;Fuel Rail Pressure;4030;kPa;
73871.665182;Fuel Rail Pressure;4050;kPa;
73872.222182;Fuel Rail Pressure;4050;kPa;
73872.869182;Fuel Rail Pressure;4100;kPa;
73873.487182;Fuel Rail Pressure;4100;kPa;
73874.064182;Fuel Rail Pressure;4040;kPa;
73874.651182;Fuel Rail Pressure;3890;kPa;
73875.278182;Fuel Rail Pressure;3860;kPa;
73875.956182;Fuel Rail Pressure;4080;kPa;
73876.603182;Fuel Rail Pressure;4200;kPa;
73877.110182;Fuel Rail Pressure;4000;kPa;
73877.687182;Fuel Rail Pressure;4010;kPa;
73878.365182;Fuel Rail Pressure;4170;kPa;
73879.093182;Fuel Rail Pressure;3930;kPa;
73879.750182;Fuel Rail Pressure;3590;kPa;
73881.107182;Fuel Rail Pressure;4140;kPa;
73881.865182;Fuel Rail Pressure;4010;kPa;
73882.462182;Fuel Rail Pressure;4120;kPa;
73883.060182;Fuel Rail Pressure;4040;kPa;
73883.698182;Fuel Rail Pressure;4200;kPa;
73884.446182;Fuel Rail Pressure;5900;kPa;
73885.004182;Fuel Rail Pressure;4800;kPa;
73885.511182;Fuel Rail Pressure;3140;kPa;
73886.128182;Fuel Rail Pressure;4090;kPa;
73886.786182;Fuel Rail Pressure;4070;kPa;
73887.485182;Fuel Rail Pressure;3950;kPa;
73888.092182;Fuel Rail Pressure;3860;kPa;
73888.659182;Fuel Rail Pressure;4020;kPa;
73889.267182;Fuel Rail Pressure;3940;kPa;
73889.834182;Fuel Rail Pressure;3990;kPa;
73890.392182;Fuel Rail Pressure;4120;kPa;
73890.929182;Fuel Rail Pressure;4060;kPa;
73891.658182;Fuel Rail Pressure;4010;kPa;
73892.376182;Fuel Rail Pressure;4080;kPa;
73893.075182;Fuel Rail Pressure;3960;kPa;
73893.663182;Fuel Rail Pressure;4020;kPa;
73894.292182;Fuel Rail Pressure;3810;kPa;
73894.940182;Fuel Rail Pressure;3780;kPa;
73895.578182;Fuel Rail Pressure;3970;kPa;
73896.166182;Fuel Rail Pressure;2740;kPa;
73896.815182;Fuel Rail Pressure;3370;kPa;
73897.426182;Fuel Rail Pressure;3400;kPa;
73898.085182;Fuel Rail Pressure;3340;kPa;
73898.674182;Fuel Rail Pressure;3260;kPa;
73899.281182;Fuel Rail Pressure;3690;kPa;
73899.929182;Fuel Rail Pressure;4100;kPa;
73900.617182;Fuel Rail Pressure;3660;kPa;
73901.398182;Fuel Rail Pressure;3790;kPa;
73901.975182;Fuel Rail Pressure;3760;kPa;
73902.584182;Fuel Rail Pressure;4070;kPa;
73903.233182;Fuel Rail Pressure;4050;kPa;
73903.922182;Fuel Rail Pressure;4160;kPa;
73904.529182;Fuel Rail Pressure;4040;kPa;
73905.178182;Fuel Rail Pressure;3730;kPa;
73905.836182;Fuel Rail Pressure;3740;kPa;
73906.504182;Fuel Rail Pressure;3750;kPa;
73907.113182;Fuel Rail Pressure;4120;kPa;
73907.832182;Fuel Rail Pressure;2770;kPa;
73908.561182;Fuel Rail Pressure;2850;kPa;
73909.260182;Fuel Rail Pressure;2930;kPa;
73909.989182;Fuel Rail Pressure;4130;kPa;
73910.616182;Fuel Rail Pressure;3650;kPa;
73911.265182;Fuel Rail Pressure;3690;kPa;
73911.833182;Fuel Rail Pressure;3360;kPa;
73912.562182;Fuel Rail Pressure;3540;kPa;
73913.160182;Fuel Rail Pressure;4590;kPa;
73913.808182;Fuel Rail Pressure;7340;kPa;
73914.406182;Fuel Rail Pressure;7630;kPa;
73915.084182;Fuel Rail Pressure;8630;kPa;
73915.681182;Fuel Rail Pressure;8350;kPa;
73916.339182;Fuel Rail Pressure;9940;kPa;
73916.887182;Fuel Rail Pressure;9630;kPa;
73917.414182;Fuel Rail Pressure;4610;kPa;
73918.071182;Fuel Rail Pressure;3020;kPa;
73918.658182;Fuel Rail Pressure;6320;kPa;
73919.266182;Fuel Rail Pressure;6900;kPa;
73919.945182;Fuel Rail Pressure;7250;kPa;
73920.563182;Fuel Rail Pressure;8890;kPa;
73921.181182;Fuel Rail Pressure;11010;kPa;
73921.941182;Fuel Rail Pressure;8280;kPa;
73922.619182;Fuel Rail Pressure;5340;kPa;
73923.227182;Fuel Rail Pressure;3720;kPa;
73923.876182;Fuel Rail Pressure;3820;kPa;
73924.463182;Fuel Rail Pressure;3640;kPa;
73925.222182;Fuel Rail Pressure;3720;kPa;
73925.830182;Fuel Rail Pressure;3680;kPa;
73926.396182;Fuel Rail Pressure;3630;kPa;
73927.125182;Fuel Rail Pressure;3810;kPa;
73927.612182;Fuel Rail Pressure;3180;kPa;
73928.330182;Fuel Rail Pressure;5550;kPa;
73929.000182;Fuel Rail Pressure;8400;kPa;
73929.714182;Fuel Rail Pressure;8720;kPa;
73930.414182;Fuel Rail Pressure;9010;kPa;
73930.973182;Fuel Rail Pressure;7850;kPa;
73931.551182;Fuel Rail Pressure;8300;kPa;
73932.300182;Fuel Rail Pressure;11580;kPa;
73932.951182;Fuel Rail Pressure;12550;kPa;
73933.549182;Fuel Rail Pressure;14010;kPa;
73934.248182;Fuel Rail Pressure;16540;kPa;
73934.789182;Fuel Rail Pressure;18540;kPa;
73935.459182;Fuel Rail Pressure;18860;kPa;
73936.099182;Fuel Rail Pressure;9360;kPa;
73936.727182;Fuel Rail Pressure;9590;kPa;
73937.396182;Fuel Rail Pressure;7440;kPa;
73938.095182;Fuel Rail Pressure;7150;kPa;
73938.664182;Fuel Rail Pressure;5520;kPa;
73939.363182;Fuel Rail Pressure;5790;kPa;
73939.952182;Fuel Rail Pressure;4160;kPa;
73940.572182;Fuel Rail Pressure;2390;kPa;
73941.261182;Fuel Rail Pressure;2600;kPa;
73941.978182;Fuel Rail Pressure;2650;kPa;
73942.596182;Fuel Rail Pressure;2890;kPa;
73943.084182;Fuel Rail Pressure;2890;kPa;
73943.673182;Fuel Rail Pressure;2970;kPa;
73944.403182;Fuel Rail Pressure;4400;kPa;
73945.023182;Fuel Rail Pressure;5270;kPa;
73945.682182;Fuel Rail Pressure;4200;kPa;
73946.220182;Fuel Rail Pressure;2850;kPa;
73946.830182;Fuel Rail Pressure;3000;kPa;
