SECONDS;PID;VALUE;UNITS;
73789.247182;Calculated boost;-0.7;bar;
73790.643182;Calculated boost;-0.72;bar;
73792.225182;Calculated boost;-0.7;bar;
73793.855182;Calculated boost;-0.7;bar;
73795.115182;Calculated boost;-0.7;bar;
73795.657182;Calculated boost;-0.71;bar;
73796.326182;Calculated boost;-0.7;bar;
73796.873182;Calculated boost;-0.71;bar;
73797.540182;Calculated boost;-0.71;bar;
73798.188182;Calculated boost;-0.7;bar;
73798.827182;Calculated boost;-0.7;bar;
73799.476182;Calculated boost;-0.7;bar;
73799.934182;Calculated boost;-0.71;bar;
73800.542182;Calculated boost;-0.71;bar;
73801.160182;Calculated boost;-0.71;bar;
73801.717182;Calculated boost;-0.71;bar;
73802.437182;Calculated boost;-0.7;bar;
73803.539182;Calculated boost;-0.71;bar;
73804.067182;Calculated boost;-0.71;bar;
73805.226182;Calculated boost;-0.7;bar;
73806.025182;Calculated boost;-0.7;bar;
73806.634182;Calculated boost;-0.71;bar;
73807.362182;Calculated boost;-0.7;bar;
73808.644182;Calculated boost;-0.71;bar;
73809.687182;Calculated boost;-0.71;bar;
73810.647182;Calculated boost;-0.71;bar;
73811.366182;Calculated boost;-0.7;bar;
73812.124182;Calculated boost;-0.71;bar;
73812.711182;Calculated boost;-0.7;bar;
73813.510182;Calculated boost;-0.7;bar;
73814.148182;Calculated boost;-0.7;bar;
73814.816182;Calculated boost;-0.7;bar;
73815.444182;Calculated boost;-0.71;bar;
73816.733182;Calculated boost;-0.71;bar;
73817.270182;Calculated boost;-0.71;bar;
73817.957182;Calculated boost;-0.71;bar;
73818.554182;Calculated boost;-0.7;bar;
73819.114182;Calculated boost;-0.7;bar;
73819.742182;Calculated boost;-0.68;bar;
73820.379182;Calculated boost;-0.72;bar;
73821.117182;Calculated boost;-0.72;bar;
73821.725182;Calculated boost;-0.72;bar;
73822.343182;Calculated boost;-0.72;bar;
73823.071182;Calculated boost;-0.72;bar;
73823.647182;Calculated boost;-0.71;bar;
73824.395182;Calculated boost;-0.72;bar;
73825.013182;Calculated boost;-0.72;bar;
73825.610182;Calculated boost;-0.71;bar;
73826.147182;Calculated boost;-0.7;bar;
73826.775182;Calculated boost;-0.71;bar;
73827.382182;Calculated boost;-0.7;bar;
73827.999182;Calculated boost;-0.7;bar;
73828.737182;Calculated boost;-0.7;bar;
73829.385182;Calculated boost;-0.7;bar;
73830.064182;Calculated boost;-0.71;bar;
73830.711182;Calculated boost;-0.71;bar;
73832.054182;Calculated boost;-0.7;bar;
73832.953182;Calculated boost;-0.71;bar;
73833.500182;Calculated boost;-0.71;bar;
73834.058182;Calculated boost;-0.71;bar;
73834.707182;Calculated boost;-0.7;bar;
73835.264182;Calculated boost;-0.7;bar;
73835.862182;Calculated boost;-0.7;bar;
73836.460182;Calculated boost;-0.71;bar;
73837.017182;Calculated boost;-0.7;bar;
73837.613182;Calculated boost;-0.7;bar;
73838.230182;Calculated boost;-0.7;bar;
73838.908182;Calculated boost;-0.7;bar;
73839.536182;Calculated boost;-0.7;bar;
73840.153182;Calculated boost;-0.7;bar;
73840.811182;Calculated boost;-0.71;bar;
73841.378182;Calculated boost;-0.7;bar;
73842.106182;Calculated boost;-0.71;bar;
73842.686182;Calculated boost;-0.7;bar;
73843.264182;Calculated boost;-0.7;bar;
73845.754182;Calculated boost;-0.7;bar;
73847.192182;Calculated boost;-0.7;bar;
73847.849182;Calculated boost;-0.7;bar;
73848.547182;Calculated boost;-0.71;bar;
73849.164182;Calculated boost;-0.7;bar;
73849.793182;Calculated boost;-0.71;bar;
73850.339182;Calculated boost;-0.7;bar;
73851.068182;Calculated boost;-0.7;bar;
73851.656182;Calculated boost;-0.71;bar;
73852.303182;Calculated boost;-0.71;bar;
73852.880182;Calculated boost;-0.7;bar;
73853.627182;Calculated boost;-0.71;bar;
73854.245182;Calculated boost;-0.71;bar;
73855.003182;Calculated boost;-0.7;bar;
73855.590182;Calculated boost;-0.7;bar;
73856.459182;Calculated boost;-0.71;bar;
73857.932182;Calculated boost;-0.7;bar;
73858.630182;Calculated boost;-0.73;bar;
73859.217182;Calculated boost;-0.71;bar;
73859.944182;Calculated boost;-0.72;bar;
73860.521182;Calculated boost;-0.72;bar;
73861.107182;Calculated boost;-0.72;bar;
73861.745182;Calculated boost;-0.72;bar;
73862.372182;Calculated boost;-0.72;bar;
73862.980182;Calculated boost;-0.72;bar;
73863.627182;Calculated boost;-0.72;bar;
73864.184182;Calculated boost;-0.72;bar;
73864.791182;Calculated boost;-0.72;bar;
73865.469182;Calculated boost;-0.73;bar;
73866.056182;Calculated boost;-0.72;bar;
73866.684182;Calculated boost;-0.72;bar;
73867.412182;Calculated boost;-0.72;bar;
73867.991182;Calculated boost;-0.73;bar;
73868.679182;Calculated boost;-0.72;bar;
73869.277182;Calculated boost;-0.72;bar;
73869.914182;Calculated boost;-0.72;bar;
73870.573182;Calculated boost;-0.72;bar;
73871.190182;Calculated boost;-0.72;bar;
73871.808182;Calculated boost;-0.72;bar;
73872.324182;Calculated boost;-0.71;bar;
73873.133182;Calculated boost;-0.71;bar;
73873.679182;Calculated boost;-0.71;bar;
73874.206182;Calculated boost;-0.68;bar;
73874.803182;Calculated boost;-0.7;bar;
73875.501182;Calculated boost;-0.72;bar;
73876.148182;Calculated boost;-0.71;bar;
73876.745182;Calculated boost;-0.56;bar;
73877.323182;Calculated boost;-0.5;bar;
73877.869182;Calculated boost;-0.59;bar;
73878.598182;Calculated boost;-0.67;bar;
73879.265182;Calculated boost;-0.66;bar;
73880.166182;Calculated boost;-0.74;bar;
73881.480182;Calculated boost;-0.71;bar;
73882.007182;Calculated boost;-0.71;bar;
73882.624182;Calculated boost;-0.72;bar;
73883.282182;Calculated boost;-0.73;bar;
73883.991182;Calculated boost;-0.49;bar;
73884.619182;Calculated boost;-0.52;bar;
73885.146182;Calculated boost;-0.69;bar;
73885.703182;Calculated boost;-0.75;bar;
73886.341182;Calculated boost;-0.77;bar;
73887.018182;Calculated boost;-0.71;bar;
73887.678182;Calculated boost;-0.73;bar;
73888.275182;Calculated boost;-0.75;bar;
73888.771182;Calculated boost;-0.76;bar;
73889.429182;Calculated boost;-0.76;bar;
73889.967182;Calculated boost;-0.76;bar;
73890.514182;Calculated boost;-0.76;bar;
73891.182182;Calculated boost;-0.75;bar;
73891.920182;Calculated boost;-0.75;bar;
73892.599182;Calculated boost;-0.75;bar;
73893.248182;Calculated boost;-0.76;bar;
73893.826182;Calculated boost;-0.76;bar;
73894.575182;Calculated boost;-0.76;bar;
73895.102182;Calculated boost;-0.76;bar;
73895.731182;Calculated boost;-0.72;bar;
73896.409182;Calculated boost;-0.69;bar;
73896.927182;Calculated boost;-0.69;bar;
73897.670182;Calculated boost;-0.7;bar;
73898.277182;Calculated boost;-0.7;bar;
73898.896182;Calculated boost;-0.73;bar;
73899.494182;Calculated boost;-0.78;bar;
73900.142182;Calculated boost;-0.77;bar;
73900.881182;Calculated boost;-0.78;bar;
73901.560182;Calculated boost;-0.79;bar;
73902.168182;Calculated boost;-0.79;bar;
73902.798182;Calculated boost;-0.79;bar;
73903.425182;Calculated boost;-0.79;bar;
73904.094182;Calculated boost;-0.79;bar;
73904.792182;Calculated boost;-0.79;bar;
73905.400182;Calculated boost;-0.78;bar;
73906.028182;Calculated boost;-0.77;bar;
73906.737182;Calculated boost;-0.76;bar;
73907.366182;Calculated boost;-0.73;bar;
73908.064182;Calculated boost;-0.73;bar;
73908.764182;Calculated boost;-0.77;bar;
73909.443182;Calculated boost;-0.76;bar;
73910.161182;Calculated boost;-0.76;bar;
73910.810182;Calculated boost;-0.7;bar;
73911.407182;Calculated boost;-0.72;bar;
73912.086182;Calculated boost;-0.65;bar;
73912.735182;Calculated boost;-0.63;bar;
73913.353182;Calculated boost;-0.45;bar;
73913.960182;Calculated boost;-0.37;bar;
73914.578182;Calculated boost;-0.43;bar;
73915.256182;Calculated boost;-0.44;bar;
73915.853182;Calculated boost;-0.45;bar;
73916.481182;Calculated boost;-0.48;bar;
73916.998182;Calculated boost;-0.7;bar;
73917.606182;Calculated boost;-0.79;bar;
73918.253182;Calculated boost;-0.64;bar;
73918.861182;Calculated boost;-0.49;bar;
73919.409182;Calculated boost;-0.45;bar;
73920.127182;Calculated boost;-0.43;bar;
73920.745182;Calculated boost;-0.31;bar;
73921.434182;Calculated boost;-0.33;bar;
73922.103182;Calculated boost;-0.48;bar;
73922.832182;Calculated boost;-0.74;bar;
73923.419182;Calculated boost;-0.77;bar;
73924.048182;Calculated boost;-0.77;bar;
73924.656182;Calculated boost;-0.77;bar;
73925.465182;Calculated boost;-0.73;bar;
73925.972182;Calculated boost;-0.69;bar;
73926.639182;Calculated boost;-0.75;bar;
73927.267182;Calculated boost;-0.71;bar;
73927.875182;Calculated boost;-0.58;bar;
73928.544182;Calculated boost;-0.32;bar;
73929.173182;Calculated boost;-0.34;bar;
73929.977182;Calculated boost;-0.39;bar;
73930.607182;Calculated boost;-0.43;bar;
73931.165182;Calculated boost;-0.49;bar;
73931.794182;Calculated boost;-0.46;bar;
73932.504182;Calculated boost;-0.46;bar;
73933.113182;Calculated boost;-0.46;bar;
73933.701182;Calculated boost;-0.3;bar;
73934.371182;Calculated boost;-0.33;bar;
73935.043182;Calculated boost;-0.33;bar;
73935.582182;Calculated boost;-0.68;bar;
73936.311182;Calculated boost;-0.73;bar;
73936.981182;Calculated boost;-0.72;bar;
73937.559182;Calculated boost;-0.55;bar;
73938.228182;Calculated boost;-0.62;bar;
73938.887182;Calculated boost;-0.62;bar;
73939.546182;Calculated boost;-0.62;bar;
73940.095182;Calculated boost;-0.78;bar;
73940.754182;Calculated boost;-0.79;bar;
73941.488182;Calculated boost;-0.78;bar;
73942.140182;Calculated boost;-0.76;bar;
73942.718182;Calculated boost;-0.74;bar;
73943.256182;Calculated boost;-0.73;bar;
73943.876182;Calculated boost;-0.72;bar;
73944.556182;Calculated boost;-0.58;bar;
73945.216182;Calculated boost;-0.57;bar;
73945.865182;Calculated boost;-0.68;bar;
73946.363182;Calculated boost;-0.76;bar;
73947.072182;Calculated boost;-0.77;bar;
73947.681182;Calculated boost;-0.76;bar;
73948.330182;Calculated boost;-0.77;bar;
73948.838182;Calculated boost;-0.74;bar;
73949.357182;Calculated boost;-0.69;bar;
73950.066182;Calculated boost;-0.7;bar;
73950.715182;Calculated boost;-0.67;bar;
73951.365182;Calculated boost;-0.71;bar;
73951.993182;Calculated boost;-0.75;bar;
73952.774182;Calculated boost;-0.74;bar;
73953.362182;Calculated boost;-0.6;bar;
73953.942182;Calculated boost;-0.21;bar;
73954.490182;Calculated boost;-0.29;bar;
73955.139182;Calculated boost;-0.35;bar;
73955.768182;Calculated boost;-0.02;bar;
73956.416182;Calculated boost;-0.01;bar;
73957.047182;Calculated boost;-0.03;bar;
73957.626182;Calculated boost;-0.46;bar;
73958.326182;Calculated boost;-0.8;bar;
73958.926182;Calculated boost;-0.77;bar;
73959.475182;Calculated boost;-0.78;bar;
73960.133182;Calculated boost;-0.64;bar;
73960.763182;Calculated boost;-0.66;bar;
73961.473182;Calculated boost;-0.72;bar;
73962.062182;Calculated boost;-0.72;bar;
73962.589182;Calculated boost;-0.72;bar;
73963.329182;Calculated boost;-0.77;bar;
73963.908182;Calculated boost;-0.72;bar;
73964.507182;Calculated boost;-0.76;bar;
73965.137182;Calculated boost;-0.71;bar;
73965.767182;Calculated boost;-0.66;bar;
73966.376182;Calculated boost;-0.7;bar;
73966.995182;Calculated boost;-0.74;bar;
73967.604182;Calculated boost;-0.73;bar;
73968.254182;Calculated boost;-0.65;bar;
73968.943182;Calculated boost;-0.01;bar;
73969.431182;Calculated boost;-0.03;bar;
73969.969182;Calculated boost;-0.61;bar;
73970.628182;Calculated boost;-0.75;bar;
73971.348182;Calculated boost;-0.75;bar;
73972.008182;Calculated boost;-0.76;bar;
73972.697182;Calculated boost;-0.75;bar;
73973.275182;Calculated boost;-0.73;bar;
73973.794182;Calculated boost;-0.74;bar;
73974.393182;Calculated boost;-0.73;bar;
73975.022182;Calculated boost;-0.77;bar;
73975.641182;Calculated boost;-0.76;bar;
73976.249182;Calculated boost;-0.76;bar;
73976.959182;Calculated boost;-0.75;bar;
73977.539182;Calculated boost;-0.71;bar;
73978.136182;Calculated boost;-0.71;bar;
73981.896182;Calculated boost;0;bar;
73984.229182;Calculated boost;-0.56;bar;
73984.909182;Calculated boost;-0.76;bar;
73985.496182;Calculated boost;-0.74;bar;
73986.124182;Calculated boost;-0.73;bar;
73986.784182;Calculated boost;-0.72;bar;
73987.344182;Calculated boost;-0.71;bar;
73988.002182;Calculated boost;-0.75;bar;
73988.631182;Calculated boost;-0.76;bar;
73989.257182;Calculated boost;-0.77;bar;
73989.898182;Calculated boost;-0.77;bar;
73990.657182;Calculated boost;-0.76;bar;
73991.337182;Calculated boost;-0.76;bar;
73991.836182;Calculated boost;-0.69;bar;
73992.476182;Calculated boost;-0.73;bar;
73993.195182;Calculated boost;-0.74;bar;
73993.694182;Calculated boost;-0.77;bar;
73994.314182;Calculated boost;-0.77;bar;
73995.033182;Calculated boost;-0.77;bar;
73995.691182;Calculated boost;-0.76;bar;
73996.300182;Calculated boost;-0.77;bar;
73996.918182;Calculated boost;-0.77;bar;
73997.495182;Calculated boost;-0.77;bar;
73998.084182;Calculated boost;-0.78;bar;
73998.772182;Calculated boost;-0.75;bar;
73999.451182;Calculated boost;-0.76;bar;
74000.059182;Calculated boost;-0.76;bar;
74000.748182;Calculated boost;-0.66;bar;
74001.458182;Calculated boost;-0.72;bar;
74002.089182;Calculated boost;-0.6;bar;
74002.777182;Calculated boost;-0.28;bar;
74003.507182;Calculated boost;-0.25;bar;
74004.157182;Calculated boost;-0.27;bar;
74004.826182;Calculated boost;-0.04;bar;
74005.577182;Calculated boost;-0.75;bar;
74006.157182;Calculated boost;-0.72;bar;
74006.626182;Calculated boost;-0.37;bar;
74007.284182;Calculated boost;-0.42;bar;
74007.972182;Calculated boost;-0.47;bar;
74008.581182;Calculated boost;-0.77;bar;
74009.252182;Calculated boost;-0.76;bar;
74009.971182;Calculated boost;-0.8;bar;
74010.650182;Calculated boost;-0.78;bar;
74011.159182;Calculated boost;-0.78;bar;
74011.787182;Calculated boost;-0.77;bar;
74012.457182;Calculated boost;-0.78;bar;
74013.157182;Calculated boost;-0.78;bar;
74013.715182;Calculated boost;-0.78;bar;
74014.404182;Calculated boost;-0.78;bar;
74015.024182;Calculated boost;-0.78;bar;
74015.591182;Calculated boost;-0.77;bar;
74016.250182;Calculated boost;-0.78;bar;
74016.810182;Calculated boost;-0.74;bar;
74017.533182;Calculated boost;-0.74;bar;
74018.193182;Calculated boost;-0.76;bar;
74018.822182;Calculated boost;-0.77;bar;
74019.522182;Calculated boost;-0.75;bar;
74020.071182;Calculated boost;-0.76;bar;
74020.741182;Calculated boost;-0.7;bar;
74021.239182;Calculated boost;-0.65;bar;
74021.889182;Calculated boost;-0.59;bar;
74022.476182;Calculated boost;-0.59;bar;
74023.096182;Calculated boost;-0.64;bar;
74023.684182;Calculated boost;-0.73;bar;
74024.273182;Calculated boost;-0.78;bar;
74024.832182;Calculated boost;-0.79;bar;
74025.482182;Calculated boost;-0.79;bar;
74026.070182;Calculated boost;-0.78;bar;
74026.750182;Calculated boost;-0.77;bar;
74027.438182;Calculated boost;-0.79;bar;
74028.116182;Calculated boost;-0.77;bar;
74028.866182;Calculated boost;-0.76;bar;
74029.395182;Calculated boost;-0.76;bar;
74029.962182;Calculated boost;-0.75;bar;
74030.601182;Calculated boost;-0.75;bar;
74031.139182;Calculated boost;-0.76;bar;
74031.849182;Calculated boost;-0.77;bar;
74032.579182;Calculated boost;-0.78;bar;
74033.178182;Calculated boost;-0.77;bar;
74033.831182;Calculated boost;-0.78;bar;
74034.439182;Calculated boost;-0.74;bar;
74035.037182;Calculated boost;-0.74;bar;
74035.626182;Calculated boost;-0.75;bar;
74036.177182;Calculated boost;-0.75;bar;
74037.127182;Calculated boost;-0.73;bar;
74037.656182;Calculated boost;-0.74;bar;
74038.284182;Calculated boost;-0.73;bar;
74038.923182;Calculated boost;-0.73;bar;
74039.541182;Calculated boost;-0.72;bar;
74040.069182;Calculated boost;-0.7;bar;
74040.747182;Calculated boost;-0.69;bar;
74041.376182;Calculated boost;-0.69;bar;
74041.976182;Calculated boost;-0.7;bar;
74042.554182;Calculated boost;-0.68;bar;
74043.112182;Calculated boost;-0.67;bar;
74043.582182;Calculated boost;-0.67;bar;
74044.181182;Calculated boost;-0.66;bar;
74044.771182;Calculated boost;-0.65;bar;
74045.340182;Calculated boost;-0.65;bar;
74046.079182;Calculated boost;-0.67;bar;
74046.718182;Calculated boost;-0.66;bar;
74047.297182;Calculated boost;-0.65;bar;
74047.825182;Calculated boost;-0.66;bar;
74048.333182;Calculated boost;-0.64;bar;
74048.771182;Calculated boost;-0.63;bar;
