SECONDS;PID;VALUE;UNITS;
73861.260182;Power from MAF;3.072;hp;
73861.907182;Power from MAF;3.648;hp;
73862.574182;Power from MAF;3.816;hp;
73863.192182;Power from MAF;3.78;hp;
73863.789182;Power from MAF;4.044;hp;
73864.306182;Power from MAF;3.408;hp;
73864.984182;Power from MAF;3.312;hp;
73865.661182;Power from MAF;4.164;hp;
73866.329182;Power from MAF;4.104;hp;
73866.906182;Power from MAF;3.12;hp;
73867.575182;Power from MAF;3.168;hp;
73868.132182;Power from MAF;4.2;hp;
73868.830182;Power from MAF;4.272;hp;
73869.510182;Power from MAF;4.272;hp;
73870.136182;Power from MAF;3.048;hp;
73870.775182;Power from MAF;3.36;hp;
73871.372182;Power from MAF;4.092;hp;
73872.000182;Power from MAF;4.416;hp;
73872.556182;Power from MAF;3.624;hp;
73873.275182;Power from MAF;4.44;hp;
73873.831182;Power from MAF;4.608;hp;
73874.408182;Power from MAF;4.116;hp;
73874.975182;Power from MAF;3.48;hp;
73875.683182;Power from MAF;4.38;hp;
73876.370182;Power from MAF;4.464;hp;
73876.897182;Power from MAF;7.752;hp;
73877.454182;Power from MAF;7.704;hp;
73878.062182;Power from MAF;5.112;hp;
73878.810182;Power from MAF;5.688;hp;
73879.437182;Power from MAF;5.148;hp;
73880.673182;Power from MAF;4.092;hp;
73881.622182;Power from MAF;4.176;hp;
73882.219182;Power from MAF;4.176;hp;
73882.797182;Power from MAF;4.356;hp;
73883.415182;Power from MAF;5.016;hp;
73884.143182;Power from MAF;9.084;hp;
73884.771182;Power from MAF;7.584;hp;
73885.298182;Power from MAF;5.184;hp;
73885.825182;Power from MAF;5.856;hp;
73886.573182;Power from MAF;4.992;hp;
73887.211182;Power from MAF;4.8;hp;
73887.819182;Power from MAF;5.004;hp;
73888.396182;Power from MAF;4.2;hp;
73888.974182;Power from MAF;4.536;hp;
73889.571182;Power from MAF;4.368;hp;
73890.179182;Power from MAF;4.86;hp;
73890.676182;Power from MAF;4.416;hp;
73891.385182;Power from MAF;4.272;hp;
73892.113182;Power from MAF;4.464;hp;
73892.801182;Power from MAF;4.44;hp;
73893.470182;Power from MAF;4.512;hp;
73894.028182;Power from MAF;4.356;hp;
73894.717182;Power from MAF;4.92;hp;
73895.274182;Power from MAF;5.076;hp;
73895.953182;Power from MAF;7.272;hp;
73896.582182;Power from MAF;8.244;hp;
73897.129182;Power from MAF;8.52;hp;
73897.822182;Power from MAF;9.048;hp;
73898.410182;Power from MAF;9.648;hp;
73899.068182;Power from MAF;6.996;hp;
73899.716182;Power from MAF;7.056;hp;
73900.314182;Power from MAF;5.796;hp;
73901.073182;Power from MAF;5.64;hp;
73901.773182;Power from MAF;6.372;hp;
73902.411182;Power from MAF;6.96;hp;
73903.010182;Power from MAF;6.876;hp;
73903.648182;Power from MAF;6.84;hp;
73904.286182;Power from MAF;7.152;hp;
73904.914182;Power from MAF;6.912;hp;
73905.573182;Power from MAF;5.22;hp;
73906.201182;Power from MAF;5.136;hp;
73906.920182;Power from MAF;4.74;hp;
73907.528182;Power from MAF;7.704;hp;
73908.227182;Power from MAF;6.984;hp;
73908.987182;Power from MAF;6.132;hp;
73909.645182;Power from MAF;5.532;hp;
73910.333182;Power from MAF;4.908;hp;
73910.972182;Power from MAF;6.54;hp;
73911.549182;Power from MAF;4.464;hp;
73912.268182;Power from MAF;7.872;hp;
73912.866182;Power from MAF;10.572;hp;
73913.525182;Power from MAF;19.116;hp;
73914.102182;Power from MAF;22.632;hp;
73914.760182;Power from MAF;25.428;hp;
73915.428182;Power from MAF;29.4;hp;
73916.046182;Power from MAF;34.044;hp;
73916.593182;Power from MAF;36.108;hp;
73917.170182;Power from MAF;11.892;hp;
73917.768182;Power from MAF;10.896;hp;
73918.425182;Power from MAF;17.616;hp;
73919.022182;Power from MAF;21.6;hp;
73919.621182;Power from MAF;22.152;hp;
73920.279182;Power from MAF;23.868;hp;
73920.958182;Power from MAF;31.2;hp;
