SECONDS;PID;VALUE;UNITS;
73771.841182;Calculated engine load value;18.8235294117647;%;
73772.418182;Calculated engine load value;20;%;
73773.026182;Calculated engine load value;32.5490196078431;%;
73773.633182;Calculated engine load value;29.0196078431373;%;
73774.251182;Calculated engine load value;20.7843137254902;%;
73774.868182;Calculated engine load value;31.7647058823529;%;
73775.436182;Calculated engine load value;19.2156862745098;%;
73776.002182;Calculated engine load value;22.3529411764706;%;
73776.580182;Calculated engine load value;30.9803921568627;%;
73777.187182;Calculated engine load value;31.3725490196078;%;
73777.754182;Calculated engine load value;19.6078431372549;%;
73778.442182;Calculated engine load value;25.4901960784314;%;
73778.988182;Calculated engine load value;18.8235294117647;%;
73779.420182;Calculated engine load value;24.7058823529412;%;
73780.068182;Calculated engine load value;21.9607843137255;%;
73781.347182;Calculated engine load value;20.3921568627451;%;
73782.555182;Calculated engine load value;25.4901960784314;%;
73783.880182;Calculated engine load value;19.2156862745098;%;
73785.105182;Calculated engine load value;19.6078431372549;%;
73786.538182;Calculated engine load value;20.7843137254902;%;
73787.674182;Calculated engine load value;16.4705882352941;%;
73788.970182;Calculated engine load value;18.4313725490196;%;
73790.441182;Calculated engine load value;14.5098039215686;%;
73791.907182;Calculated engine load value;20.3921568627451;%;
73793.651182;Calculated engine load value;23.921568627451;%;
73795.014182;Calculated engine load value;17.6470588235294;%;
73795.541182;Calculated engine load value;24.3137254901961;%;
73796.215182;Calculated engine load value;25.8823529411765;%;
73796.782182;Calculated engine load value;16.8627450980392;%;
73797.399182;Calculated engine load value;19.2156862745098;%;
73798.016182;Calculated engine load value;20.7843137254902;%;
73798.756182;Calculated engine load value;19.2156862745098;%;
73799.344182;Calculated engine load value;23.921568627451;%;
73799.843182;Calculated engine load value;23.5294117647059;%;
73800.411182;Calculated engine load value;18.0392156862745;%;
73801.079182;Calculated engine load value;16.4705882352941;%;
73801.616182;Calculated engine load value;24.7058823529412;%;
73802.173182;Calculated engine load value;24.3137254901961;%;
73803.388182;Calculated engine load value;21.9607843137255;%;
73804.006182;Calculated engine load value;23.5294117647059;%;
73804.903182;Calculated engine load value;20;%;
73805.863182;Calculated engine load value;16.4705882352941;%;
73806.553182;Calculated engine load value;26.2745098039216;%;
73807.170182;Calculated engine load value;16.8627450980392;%;
73808.493182;Calculated engine load value;20.3921568627451;%;
73809.442182;Calculated engine load value;19.6078431372549;%;
73810.536182;Calculated engine load value;20.3921568627451;%;
73811.264182;Calculated engine load value;25.8823529411765;%;
73812.013182;Calculated engine load value;24.7058823529412;%;
73812.640182;Calculated engine load value;23.1372549019608;%;
73813.359182;Calculated engine load value;22.7450980392157;%;
73814.037182;Calculated engine load value;17.2549019607843;%;
73814.695182;Calculated engine load value;16.8627450980392;%;
73815.383182;Calculated engine load value;16.4705882352941;%;
